X,Y,ObjectID,Date,Sample_ID,Parameter,Results,Units,CAS,HRV,Units1,HRV_Types,Name,Description,Address,City_1,State,Zip
-93.239130210135357,44.955596951715698,3139,May14,2177May14,n-Hexane,2.6,ug/m3,110-54-3,2000,ug/m3,HRV,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,3140,May14,2177May14,Propylene,4,ug/m3,115-07-1,1050000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,3141,May14,2177May14,Toluene,4.8,ug/m3,108-88-3,400,ug/m3,HRV,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406
-93.239130210135357,44.955596951715698,3142,May14,2177May14,Trichlorofluoromethane,1.4,ug/m3,75-69-4,5600000,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,55406
-93.315327712832826,44.935044205884694,3143,May14,2297May14,"1,2,4-Trimethylbenzene",1.6,ug/m3,95-63-6,125000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3144,May14,2297May14,"1,3,5-Trimethylbenzene",1.3,ug/m3,108-67-8,125000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3145,May14,2297May14,2-Butanone (MEK),5.8,ug/m3,78-93-3,10000,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3146,May14,2297May14,2-Propanol,5.9,ug/m3,67-63-0,980000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3147,May14,2297May14,Benzene,1.4,ug/m3,71-43-2,1.3,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3148,May14,2297May14,Carbon disulfide,10.7,ug/m3,75-15-0,700,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3149,May14,2297May14,Chloromethane,0.99,ug/m3,74-87-3,206544,ug/m3,PEL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3150,May14,2297May14,Cyclohexane,1.7,ug/m3,110-82-7,1050000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3151,May14,2297May14,Dichlorodifluoromethane,3.3,ug/m3,75-71-8,4950000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3152,May14,2297May14,Ethanol,29.9,ug/m3,64-17-5,1900000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3153,May14,2297May14,Ethyl acetate,0.9,ug/m3,141-78-6,1400000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3154,May14,2297May14,Ethylbenzene,1.3,ug/m3,100-41-4,10000,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3155,May14,2297May14,m&p-Xylene,2.9,ug/m3,179601-23-1,350000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3156,May14,2297May14,n-Heptane,2.3,ug/m3,142-82-5,350000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3157,May14,2297May14,o-Xylene,1.2,ug/m3,95-47-6,43000,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3158,May14,2297May14,Styrene,1.5,ug/m3,100-42-5,1000,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3159,May14,2297May14,Trichloroethene,3.8,ug/m3,79-01-6,3,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3160,May14,2297May14,Trichlorofluoromethane,1.8,ug/m3,75-69-4,5600000,ug/m3,REL,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.315327712832826,44.935044205884694,3161,May14,2297May14,Vinyl acetate,4.1,ug/m3,108-05-4,200,ug/m3,HRV,Lake Calhoun Thomas Beach co-located,MPRB,3706 Upton Ave S,Minneapolis,MN,55410
-93.318039619776073,45.038118765947878,3162,May14,2305May14,Acetone,7.2,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,4523 Washburn Ave N,Minneapolis,MN,55412
-93.318039619776073,45.038118765947878,3163,May14,2305May14,Chloromethane,1.2,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,4523 Washburn Ave N,Minneapolis,MN,55412
-93.318039619776073,45.038118765947878,3164,May14,2305May14,Dichlorodifluoromethane,2.9,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,4523 Washburn Ave N,Minneapolis,MN,55412
-93.318039619776073,45.038118765947878,3165,May14,2305May14,Ethanol,8.2,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,4523 Washburn Ave N,Minneapolis,MN,55412
-93.318039619776073,45.038118765947878,3166,May14,2305May14,n-Hexane,0.53,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,4523 Washburn Ave N,Minneapolis,MN,55412
-93.318039619776073,45.038118765947878,3167,May14,2305May14,Propylene,1.7,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,4523 Washburn Ave N,Minneapolis,MN,55412
-93.318039619776073,45.038118765947878,3168,May14,2305May14,Trichlorofluoromethane,1.3,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,4523 Washburn Ave N,Minneapolis,MN,55412
-93.256269249187781,44.915369640863979,3169,May14,2311May14,"1,2,4-Trimethylbenzene",0.98,ug/m3,95-63-6,125000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.256269249187781,44.915369640863979,3170,May14,2311May14,2-Butanone (MEK),4.4,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.256269249187781,44.915369640863979,3171,May14,2311May14,2-Hexanone,1.6,ug/m3,591-78-6,4000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.256269249187781,44.915369640863979,3172,May14,2311May14,2-Propanol,1.8,ug/m3,67-63-0,980000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.256269249187781,44.915369640863979,3173,May14,2311May14,Acetone,16.8,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.256269249187781,44.915369640863979,3174,May14,2311May14,Benzene,0.61,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.256269249187781,44.915369640863979,3175,May14,2311May14,Chloromethane,0.83,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.256269249187781,44.915369640863979,3176,May14,2311May14,Dichlorodifluoromethane,2.9,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.256269249187781,44.915369640863979,3177,May14,2311May14,Ethanol,11.6,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.256269249187781,44.915369640863979,3178,May14,2311May14,Ethylbenzene,0.89,ug/m3,100-41-4,10000,ug/m3,HRV,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.256269249187781,44.915369640863979,3179,May14,2311May14,m&p-Xylene,1.4,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.256269249187781,44.915369640863979,3180,May14,2311May14,n-Heptane,1.7,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.256269249187781,44.915369640863979,3181,May14,2311May14,n-Hexane,0.77,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.256269249187781,44.915369640863979,3182,May14,2311May14,o-Xylene,0.63,ug/m3,95-47-6,43000,ug/m3,HRV,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.256269249187781,44.915369640863979,3183,May14,2311May14,Toluene,1.2,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.256269249187781,44.915369640863979,3184,May14,2311May14,Trichlorofluoromethane,1.4,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.256269249187781,44.915369640863979,3185,May14,2311May14,Vinyl acetate,3.3,ug/m3,108-05-4,200,ug/m3,HRV,,Volunteer,4820 13th Ave S,Minneapolis,MN,55417
-93.313349833681286,45.006268545011721,3186,May14,2326May14,2-Butanone (MEK),3.3,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411
-93.313349833681286,45.006268545011721,3187,May14,2326May14,Acetone,9.8,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411
-93.313349833681286,45.006268545011721,3188,May14,2326May14,Dichlorodifluoromethane,2.3,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411
-93.313349833681286,45.006268545011721,3189,May14,2326May14,Ethanol,7.5,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411
-93.313349833681286,45.006268545011721,3190,May14,2326May14,Methylene Chloride,0.94,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411
-93.313349833681286,45.006268545011721,3191,May14,2326May14,Toluene,2.5,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,2607 Thomas Ave N,Minneapolis,MN,55411
-93.277932147417147,44.918678994889618,3192,May14,2327May14,2-Butanone (MEK),8,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419
-93.277932147417147,44.918678994889618,3193,May14,2327May14,2-Propanol,7.4,ug/m3,67-63-0,980000,ug/m3,REL,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419
-93.277932147417147,44.918678994889618,3194,May14,2327May14,Acetone,49.2,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419
-93.277932147417147,44.918678994889618,3195,May14,2327May14,Benzene,1.2,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419
-93.277932147417147,44.918678994889618,3196,May14,2327May14,Chloromethane,1.6,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419
-93.277932147417147,44.918678994889618,3197,May14,2327May14,Dichlorodifluoromethane,2,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419
-93.277932147417147,44.918678994889618,3198,May14,2327May14,Ethanol,13.7,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419
-93.277932147417147,44.918678994889618,3199,May14,2327May14,m&p-Xylene,2,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419
-93.277932147417147,44.918678994889618,3200,May14,2327May14,Methylene Chloride,2.8,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419
-93.277932147417147,44.918678994889618,3201,May14,2327May14,o-Xylene,1.4,ug/m3,95-47-6,43000,ug/m3,HRV,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419
-93.277932147417147,44.918678994889618,3202,May14,2327May14,Toluene,2.4,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419
-93.277932147417147,44.918678994889618,3203,May14,2327May14,Trichlorofluoromethane,1.4,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,4627 Nicollet Ave,Minneapolis,MN,55419
-93.283179639081339,44.918749283895579,3204,May14,2330May14,"1,2,4-Trimethylbenzene",1.4,ug/m3,95-63-6,125000,ug/m3,REL,,Volunteer,4624 Pleasant Ave S,Minneapolis,MN,55419
-93.283179639081339,44.918749283895579,3205,May14,2330May14,2-Butanone (MEK),5.2,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,4624 Pleasant Ave S,Minneapolis,MN,55419
-93.283179639081339,44.918749283895579,3206,May14,2330May14,2-Hexanone,1,ug/m3,591-78-6,4000,ug/m3,REL,,Volunteer,4624 Pleasant Ave S,Minneapolis,MN,55419
-93.283179639081339,44.918749283895579,3207,May14,2330May14,Acetone,19,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,4624 Pleasant Ave S,Minneapolis,MN,55419
-93.283179639081339,44.918749283895579,3208,May14,2330May14,Dichlorodifluoromethane,3.8,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,4624 Pleasant Ave S,Minneapolis,MN,55419
-93.283179639081339,44.918749283895579,3209,May14,2330May14,Ethanol,20,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,4624 Pleasant Ave S,Minneapolis,MN,55419
-93.283179639081339,44.918749283895579,3210,May14,2330May14,m&p-Xylene,1.7,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,4624 Pleasant Ave S,Minneapolis,MN,55419
-93.283179639081339,44.918749283895579,3211,May14,2330May14,Methylene Chloride,1.7,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,4624 Pleasant Ave S,Minneapolis,MN,55419
-93.283179639081339,44.918749283895579,3212,May14,2330May14,n-Heptane,2.8,ug/m3,142-82-5,350000,ug/m3,REL,,Volunteer,4624 Pleasant Ave S,Minneapolis,MN,55419
-93.283179639081339,44.918749283895579,3213,May14,2330May14,n-Hexane,1.5,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,4624 Pleasant Ave S,Minneapolis,MN,55419
-93.283179639081339,44.918749283895579,3214,May14,2330May14,o-Xylene,0.82,ug/m3,95-47-6,43000,ug/m3,HRV,,Volunteer,4624 Pleasant Ave S,Minneapolis,MN,55419
-93.283179639081339,44.918749283895579,3215,May14,2330May14,Propylene,3.1,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,4624 Pleasant Ave S,Minneapolis,MN,55419
-93.283179639081339,44.918749283895579,3216,May14,2330May14,Tetrachloroethene,1.1,ug/m3,127-18-4,2,ug/m3,RAA,,Volunteer,4624 Pleasant Ave S,Minneapolis,MN,55419
-93.283179639081339,44.918749283895579,3217,May14,2330May14,Toluene,3.8,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,4624 Pleasant Ave S,Minneapolis,MN,55419
-93.283179639081339,44.918749283895579,3218,May14,2330May14,Trichlorofluoromethane,2.5,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,4624 Pleasant Ave S,Minneapolis,MN,55419
-93.326137856603921,44.960605919838308,3219,May14,2335May14,"1,2,4-Trimethylbenzene",0.92,ug/m3,95-63-6,125000,ug/m3,REL,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.326137856603921,44.960605919838308,3220,May14,2335May14,2-Butanone (MEK),4.1,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.326137856603921,44.960605919838308,3221,May14,2335May14,2-Hexanone,0.91,ug/m3,591-78-6,4000,ug/m3,REL,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.326137856603921,44.960605919838308,3222,May14,2335May14,2-Propanol,1.5,ug/m3,67-63-0,980000,ug/m3,REL,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.326137856603921,44.960605919838308,3223,May14,2335May14,Acetone,13.7,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.326137856603921,44.960605919838308,3224,May14,2335May14,Benzene,0.44,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.326137856603921,44.960605919838308,3225,May14,2335May14,Chloromethane,0.85,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.326137856603921,44.960605919838308,3226,May14,2335May14,Dichlorodifluoromethane,2.7,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.326137856603921,44.960605919838308,3227,May14,2335May14,Ethanol,9.6,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.326137856603921,44.960605919838308,3228,May14,2335May14,m&p-Xylene,0.65,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.326137856603921,44.960605919838308,3229,May14,2335May14,Methylene Chloride,1.4,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.326137856603921,44.960605919838308,3230,May14,2335May14,Naphthalene,0.93,ug/m3,91-20-3,9,ug/m3,HRV,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.326137856603921,44.960605919838308,3231,May14,2335May14,Toluene,1.1,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.326137856603921,44.960605919838308,3232,May14,2335May14,Trichlorofluoromethane,1.3,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.326137856603921,44.960605919838308,3233,May14,2335May14,Vinyl acetate,2.5,ug/m3,108-05-4,200,ug/m3,HRV,,Volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,55416
-93.280668817319508,44.904040406099739,3234,May14,2337May14,2-Butanone (MEK),15.6,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,5404 Wentworth Ave S,Minneapolis,MN,55419
-93.280668817319508,44.904040406099739,3235,May14,2337May14,Acetone,192,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,5404 Wentworth Ave S,Minneapolis,MN,55419
-93.280668817319508,44.904040406099739,3236,May14,2337May14,Benzene,25.3,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,5404 Wentworth Ave S,Minneapolis,MN,55419
-93.280668817319508,44.904040406099739,3237,May14,2337May14,Ethanol,48.3,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,5404 Wentworth Ave S,Minneapolis,MN,55419
-93.280668817319508,44.904040406099739,3238,May14,2337May14,Ethyl acetate,32.3,ug/m3,141-78-6,1400000,ug/m3,REL,,Volunteer,5404 Wentworth Ave S,Minneapolis,MN,55419
-93.301871955091514,45.017049293000092,3239,May14,2352May14,2-Butanone (MEK),3.1,ug/m3,78-93-3,10000,ug/m3,HRV,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412
-93.301871955091514,45.017049293000092,3240,May14,2352May14,Acetone,11.2,ug/m3,67-64-1,590000,ug/m3,REL,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412
-93.301871955091514,45.017049293000092,3241,May14,2352May14,Benzene,0.74,ug/m3,71-43-2,1.3,ug/m3,HRV,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412
-93.301871955091514,45.017049293000092,3242,May14,2352May14,Chloromethane,0.78,ug/m3,74-87-3,206544,ug/m3,PEL,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412
-93.301871955091514,45.017049293000092,3243,May14,2352May14,Dichlorodifluoromethane,1.6,ug/m3,75-71-8,4950000,ug/m3,REL,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412
-93.301871955091514,45.017049293000092,3244,May14,2352May14,Ethanol,12.3,ug/m3,64-17-5,1900000,ug/m3,REL,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412
-93.301871955091514,45.017049293000092,3245,May14,2352May14,m&p-Xylene,1.3,ug/m3,179601-23-1,350000,ug/m3,REL,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412
-93.301871955091514,45.017049293000092,3246,May14,2352May14,Methylene Chloride,0.84,ug/m3,75-09-2,20,ug/m3,HRV,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412
-93.301871955091514,45.017049293000092,3247,May14,2352May14,n-Hexane,1.1,ug/m3,110-54-3,2000,ug/m3,HRV,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412
-93.301871955091514,45.017049293000092,3248,May14,2352May14,Propylene,2.1,ug/m3,115-07-1,1050000,ug/m3,REL,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412
-93.301871955091514,45.017049293000092,3249,May14,2352May14,Toluene,1.4,ug/m3,108-88-3,400,ug/m3,HRV,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412
-93.301871955091514,45.017049293000092,3250,May14,2352May14,Trichlorofluoromethane,1.5,ug/m3,75-69-4,5600000,ug/m3,REL,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412
-93.301871955091514,45.017049293000092,3251,May14,2352May14,Vinyl acetate,2.6,ug/m3,108-05-4,200,ug/m3,HRV,,Volunteer,3406 Knox Ave N,Minneapolis,MN,55412
-93.211954794775096,44.984523834278448,3252,May14,2358May14,"1,2,4-Trimethylbenzene",1.7,ug/m3,95-63-6,125000,ug/m3,REL,Kohl & Madden Printing Inc Corp NE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,3253,May14,2358May14,2-Butanone (MEK),4.6,ug/m3,78-93-3,10000,ug/m3,HRV,Kohl & Madden Printing Inc Corp NE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,3254,May14,2358May14,2-Hexanone,1.6,ug/m3,591-78-6,4000,ug/m3,REL,Kohl & Madden Printing Inc Corp NE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,3255,May14,2358May14,4-Ethyltoluene,2.1,ug/m3,622-96-8,4000,ug/m3,REL,Kohl & Madden Printing Inc Corp NE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,3256,May14,2358May14,Acetone,13.1,ug/m3,67-64-1,590000,ug/m3,REL,Kohl & Madden Printing Inc Corp NE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,3257,May14,2358May14,Benzene,0.57,ug/m3,71-43-2,1.3,ug/m3,HRV,Kohl & Madden Printing Inc Corp NE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,3258,May14,2358May14,Chloromethane,0.85,ug/m3,74-87-3,206544,ug/m3,PEL,Kohl & Madden Printing Inc Corp NE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,3259,May14,2358May14,Dichlorodifluoromethane,1.4,ug/m3,75-71-8,4950000,ug/m3,REL,Kohl & Madden Printing Inc Corp NE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,3260,May14,2358May14,Ethanol,8.1,ug/m3,64-17-5,1900000,ug/m3,REL,Kohl & Madden Printing Inc Corp NE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,3261,May14,2358May14,m&p-Xylene,1.9,ug/m3,179601-23-1,350000,ug/m3,REL,Kohl & Madden Printing Inc Corp NE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,3262,May14,2358May14,Methylene Chloride,2.4,ug/m3,75-09-2,20,ug/m3,HRV,Kohl & Madden Printing Inc Corp NE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,3263,May14,2358May14,n-Hexane,0.96,ug/m3,110-54-3,2000,ug/m3,HRV,Kohl & Madden Printing Inc Corp NE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,3264,May14,2358May14,Propylene,3.6,ug/m3,115-07-1,1050000,ug/m3,REL,Kohl & Madden Printing Inc Corp NE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,3265,May14,2358May14,Toluene,1.3,ug/m3,108-88-3,400,ug/m3,HRV,Kohl & Madden Printing Inc Corp NE,business,782 29th Ave SE,Minneapolis,MN,55414
-93.211954794775096,44.984523834278448,3266,May14,2358May14,Trichlorofluoromethane,1.4,ug/m3,75-69-4,5600000,ug/m3,REL,Kohl & Madden Printing Inc Corp NE,business,782 29th Ave SE,Minneapolis,MN,55414
